199_40_Pancreas	199_41_Liver	199_42_Stomach	199_43_Duodenum	199_44_Jejunum	199_45_Ileum	199_46_Colon	199_47_Kidneys	199_48_Quadriceps	199_49_Thymus	199_50_Heart	199_51_Esophagus	199_52_Brain	199_53_Pancreas	199_54_Liver	199_55_Stomach	199_56_Duodenum	199_57_Jejunum	199_58_Ileum	199_59_Colon	199_60_Kidneys	199_61_Quadriceps	199_62_Thymus	199_63_Heart	199_64_Esophagus	199_65_Brain	199_66_Pancreas	199_67_Liver	199_68_Stomach	199_69_Duodenum	199_70_Jejunum	199_71_Ileum	199_72_Colon	199_73_Kidneys	199_74_Quadriceps	199_75_Thymus	199_76_Heart	199_77_Esophagus	199_78_Brain	199_79_Unknown
ENSRNOG00000009570	0.0161223048655386	0.102790842526047	0.0880392208461671	0.110811958905148	0.0813088181201075	0.161457477713126	0.446351910926194	0.674852828269112	0.233404683968913	1.346970754258	0.620225877641176	0.338707649751627	14.9892717906502	0.103835311895672	0.141373603574684	0.0642745859261431	0.135885661317256	0.221975759693729	0.153254274582575	0.496756791530213	0.93667203352382	0.246899933433619	1.33962334841269	0.59484943034285	0.349349691718972	15.3882860548135	0.0293839969911759	0.296788571618727	0.118867811101649	0.0957157508826417	0.193833620377461	0.947267232634157	0.249801527281809	0.910351464807447	0.25108529996639	1.39425355202123	0.872897480674606	0.390359968662796	18.9189867975347	0.396006055061303
ENSRNOG00000009571	0.00686867426224128	0.11601105204168	0.993391701473778	1.76872934406293	1.93896475815246	0.300117284491903	0.464115554269855	0.173170333802273	1.73691469728059	0.331581428215611	5.06973848513069	1.69098260753767	4.21342998332285	0.137596290400298	0.206610058842243	1.23664840061656	2.58734741267994	0.737695101680114	1.54137221020499	0.784840120811893	0.255251176145838	1.9520211063711	0.577951216275345	4.86636749588535	2.16440383630664	4.72689282436586	0.0885938555899364	0.203516781954236	1.11381612702586	0.737814223514797	1.73103022055597	0.623109457271774	0.264833532642242	0.146805144193313	2.10640940058057	0.524945443190704	4.00693621068226	1.96647765771312	5.43431268413829	0.0437903445208005
ENSRNOG00000009572	3.52944919000195	13.7895697748851	0.583446361878836	2.84534058765649	2.44120431660013	5.07779082954849	18.6098387174872	0.403917976902517	0.0196567605199283	0.0567344649038118	0.0211440640104946	0.0412310116900873	0.0287319296538693	6.87563790411743	18.531010464293	0.507219070565388	2.7279411793475	6.03728499495453	3.29796261465402	23.3910131650503	0.702825905566757	0.0148283925035934	0.0351848543979456	0.00960941417650554	0.0279827365008729	0.0298932368588702	3.90542041212794	18.9661799125564	0.723362057481666	1.20721650114565	3.44673562838009	0.100639034889522	34.8835418777203	0.494988649225714	0	0.0330263689424615	0	0	0.0117681005178582	1.77672697552839
ENSRNOG00000009574	0.147962691399114	0.0539206298221893	39.1461172826839	0	0	0	0.0311671196847885	0.0246968661709571	0.052779175884217	0.497372142323417	0.166526778644745	260.254575565947	0.348301351314252	0.0234354558691908	0.024987742506083	0.0201277408954519	0.0318202982296084	0.0323850265242318	0.274186402776849	0.352359028830929	0.11829105578007	0.0498118816140128	0.395829611976888	0.108372837657257	143.667019117634	0	0.0581051970577388	0.0313600124695169	6.54059389519555	0	0	0	0.0334419894535484	0	0	0.223072842856977	0.051602526860042	167.508459999537	0.07884627346965	0
ENSRNOG00000009575	0.0042929214139008	0.383831700993216	0.587244664164957	0.911915447528488	0.915572854537354	1.01683858304437	0.946317727216894	0.824787648928296	0.661674419076327	1.06534717430491	0.598252634649877	0.636525039975894	0.726311908801212	0.215327752936723	0.490028077870969	0.552573580049806	0.933990692423148	0.852914191022607	0.827289278533713	1.07274540106435	0.971113238880195	0.646258776200299	1.39979744599099	0.658111407004845	0.849562832399171	0.759011060376877	0.0785414355666394	0.540232792129512	0.58991243384619	0.61265727628876	0.940202521778769	1.34815532189021	1.15949119999298	0.954871720492158	0.686931481040123	1.37300851936818	0.790469233821854	0.936409611487881	0.9018287696852	0.723108570905438
ENSRNOG00000009576	0.0869078090680806	0.357836907001802	0.27279949633535	0.384645357353445	0.193492356440892	0.228289006205599	0.609777429687882	0.790299717470628	0.75392189364229	1.40023811297324	0.294634931178918	0.793271034830771	0.566624925622905	0.187947715386579	0.406344295921067	0.259916227429936	0.280051094112625	0.530203097567574	0.306823887178693	0.728398578548424	0.544138856588322	0.517410122892376	1.17809288049485	0.242637707956765	0.513596188571921	0.332587006111934	0.124274423364936	0.372117261365092	0.309993711098605	0.336725717485938	0.272310133927328	1.25307645467414	0.331717511549339	0.511743584160821	0.589745904018092	0.968387215657907	0.277838868304332	0.469165853115313	0.517404152768499	0.174908984166656
ENSRNOG00000009577	0	0	0.0796286943554701	0.105027818193066	0.126893483547285	0.22048158465274	0.122569139071267	0	0.00309555283778399	0	0	0.0120967017768438	0.470070005561602	0	0	0.116204157436409	0.147412402002471	0.363070322490257	0.197401596478789	0.152944116101955	0.00692042911366397	0	0	0.00253581762991118	0	0.633499059260826	0.00331398462306495	0	0.100249961170065	0.0957157508826417	0.19417042944849	0	0.37934701168015	0	0	0	0	0	0.656856143905119	0.236871690678797
ENSRNOG00000009580	0	0.0444139623053295	0.125072668135849	0.0423155557357569	0.0172963092223688	0.0687053096651599	0.106904835395492	0.690927711575652	0.0179542064591471	0.0668205919978228	0.0298504433089336	0.183835791791753	0.504470139024738	0.0131099332337552	0.0375654652440442	0.0925876081190787	0.0308462074674775	0.0657464860089932	0.0512424272009637	0.236627159836435	0.676753591231557	0.0120930579640956	0.0819647176315777	0.0300294193015798	0.137480401069506	0.569159311054648	0.0119303446430338	0.0218226890896123	0.094391197205581	0.0228137408894712	0.0421011338786839	0.537112197255681	0.203016521834168	0.844927433156079	0.00785064549760141	0.0703017444155322	0.0525530997232533	0.165474883761714	0.494848626775938	0.173016029792558
ENSRNOG00000009581	0	0.0098037508767617	8.41595263682004	0.0111116387363678	0	0	0	0	0	0.0419204657344832	0.00870637929843896	6.34582752648344	0.0140727818712829	0	0	0	0	0	0.0222313299548796	0.0322268742892361	0	0.0182835519219064	0.101356370339536	0.00787438106130315	5.70309026585802	0	0	0	1.42485139616259	0	0	0	0	0	0	0.0612243213728673	0	5.29904046986032	0.0431497018988134	0
ENSRNOG00000009582	0	0	0	0.00426199841942875	0.00420284149328588	0	0.00452165466929574	0	0	0	0.153259914951886	0.00988181271911184	0.830880496316995	0	0	0	0.0136372706698322	0	0	0	0.00418444551058751	0.00359912439407607	0	0.061126551289438	0.0045189512361658	0.604991601594089	0	0	0	0	0.00387330431683892	0.00537482875100578	0.014356409613897	0	0	0	0.110809636625774	0.00489260479971276	0.603899691574757	0
ENSRNOG00000009583	0	0	0	0	0	0	0	0.0157826127009667	0	0	0	0	0	0.0149662069659684	0	0	0	0	0	0	0	0	0.0251891571258019	0	0.0199876689291949	0	0	0	0	0	0	0	0	0	0	0.0353440088682483	0	0.0220167215987074	0	0.00492168137265481
ENSRNOG00000009585	0.00686867426224128	0.463895666486769	0.869132955256383	1.36871034955369	1.57121612748995	2.0677175240592	1.97434821381463	0.722639072280372	0.499622228018335	1.73638981752833	0.692088055977497	1.39163183258113	2.77214257333896	0.21347147920451	0.574550374670068	0.739895755316812	1.48841068453597	1.9824843875286	1.46127635476471	2.57209627614533	1.06172257820561	0.422825133816057	7.72667399136702	0.598719888830609	1.43667888146717	3.42742787905709	0.0811926232650913	0.63237303495232	0.778174049238287	0.823078986950865	1.60017989646102	5.31700300720186	2.1641020750925	1.06976270290432	0.327019991762155	6.75051255717494	0.632402546282147	1.47704244185614	3.36999171829733	2.82807383490242
ENSRNOG00000009586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009588	0	0.0106950009564673	0.0236037356351819	0.0586024782671454	0.0573849511583264	0.0786988092528195	0.582163038671826	0.0124215007368719	0.0208949816550419	0.0115044887166063	0.0485069703770171	0.0487275592701032	11.0543656151965	0.00696102649579924	0.00972677225069001	0.0350222691580863	0.0780896094308247	0.0794165474564076	0.079622848419959	0.477527496374205	0.030578640269678	0.0178516569946173	0.0317863173254167	0.0152149057794671	0.053184579933336	11.8131737075662	0.0206571708171049	0.0250556800658511	0.0285126512938238	0.0220490344909414	0.0751084228395721	0.00741355689793901	0.161805181295451	0.0384565649462918	0.0140770195129405	0.0144852495361673	0.0362575649253453	0.0475281609114954	13.4848702484051	0.793021685788791
ENSRNOG00000009589	0	0.0101008342366636	0.033099491350485	0.0283118466433482	0.01099204698244	0.0263890848486637	0.528872108640841	0.124653413277079	0.734110355480472	0.135689928561617	0.00884457579523958	0.0906400752856465	0.0361592311970463	0.00440865011400618	0.00469568315550552	0.0487091329669936	0.0178583306390659	0.0120426731798651	0.0283804212189953	0.106829417533379	0.171079445298251	2.58086012050407	0.406225137139917	0.00814130923287275	0.0995907330124233	0.0675072435024818	0.00541284155100609	0.00581938375722994	0.0363243365798029	0	0.0101042721308841	0.625518863263604	0.0187477819663832	0.116646261310122	0.19613078148318	0.291443220667687	0	0.090338452908982	0.00745313032797686	0.0246084068632741
ENSRNOG00000009590	0	0.0246579188718552	0.105131581133713	0.071084045066901	0.0961804110963499	0.104307151946197	0.125960380073238	0.0602077447481321	0.0448855161478678	0.0189114883012706	0.120369148713339	0.186561809093577	1.89044369804234	0.0407220050004255	0.0238138217172066	0.0685685039838395	0.129554071363406	0.155415579550962	0.0687436869526775	0.184992941361968	0.113784729845591	0.0692471533420236	0.0823645455224635	0.126123561066635	0.231856959578661	2.58408225641611	0.00828496155766238	0.056254042986556	0.0687428305166163	0.0504706223029642	0.0996954850247235	0.160874184685277	0.148124367428091	0.103401884170942	0.0443967538485045	0.109122213172461	0.153992803840231	0.170891696218538	2.58290192866124	0.50983571142373
ENSRNOG00000009592	1.10681053875727	12.8692055259091	3.37614811774947	7.79184639609135	8.00592810146037	6.51341950468821	11.1547605814858	8.89160249805849	4.59968196166322	2.52121658203106	7.2855811148318	12.8042736427485	5.86659094259106	3.3388563587101	24.3643905671896	2.52898355104388	11.1233047612327	9.06666825499762	8.19090490181558	10.8100687602026	11.4069594020735	3.27736267324567	2.94473241637351	7.00633064735882	16.409876190869	5.40077744865456	1.06157974092181	39.2995917089643	3.51057136751902	6.6976809915229	8.34326590300655	8.73576477068643	9.70729748410728	10.2825833550792	2.215370945849	2.98454081443192	7.31058429871148	16.0769246359704	6.84315045113455	4.03956463432514
ENSRNOG00000009593	0	0.524649213586702	0.302236339052789	0.370946076719567	0.374537836151668	0.576656155894171	0.605901725685629	0.711971195176941	0.647125320738742	1.5698111247413	0.439741252819568	0.715749917810152	0.730221014876568	0.287722428493035	0.297337365525403	0.222746999243001	0.266251474982438	0.446718079442293	0.50974389889451	0.599669130420702	0.517905602041178	0.537997114426491	1.59391388701602	0.404529644013726	0.909699645003531	0.60281394857788	0.129908197224146	0.574340846928832	0.446437814093707	0.438304217423974	0.368300719170727	1.05494914657672	0.59857783143119	0.634932248636079	0.453036387594343	1.52944921435879	0.461571023150744	0.834363854236729	0.774537149083701	0.39827760031022
ENSRNOG00000009594	0.0468405425383398	0.169188973464115	0.504902896747972	0.391342783441119	0.439358583798116	0.449551333013626	0.704732177743093	0.529448201996317	0.638922105718615	0.50635509926652	0.486728061731778	0.462059932659161	0.294355687474334	0.276816820316283	0.219187781580204	0.660860826067337	0.371453277292571	0.713447016493629	0.431855409549045	1.43756786194084	0.731151382869195	0.341053027582649	0.511779700333754	0.374767152883716	0.646731444222037	0.229643408982049	0.0718030001664073	0.232936999838009	0.65461922696505	0.222402110905739	0.709825117194611	1.33184549671474	1.03028351346791	0.726206751330183	0.334735281302901	0.572457061669333	0.554183979252188	0.684090992531266	0.326564789370565	0.359787528036894
ENSRNOG00000009595	0.249466433274458	0.442505664573835	0.488624458378881	0.728345087034521	0.854470005134967	0.603045240742835	1.10263778864112	0.679529157958287	0.277980644833002	3.71232515353942	0.504140820328656	0.768736879114356	1.18485005144051	0.279253179589813	0.503444315458128	0.513659947651932	0.657186567517626	0.614664548653384	0.620585210655364	1.40872391920683	0.788446098321855	0.252082672561088	4.90768744667708	0.417475660334852	0.617879678637286	1.02884206593079	0.190443649672133	0.583878170308737	0.529892651898917	0.393823795242827	0.680522728015047	1.8481997346562	1.17063852981083	0.768812157308024	0.190310475338407	4.55879773402259	0.581750592285316	0.785088334468193	0.964591972447111	0.469578881734579
ENSRNOG00000009596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009597	0	7.5482940083867	0.00963140936837883	0.702620882288683	1.19037402909835	0.0824463715981919	0.018086618677183	3.88529929519075	0.00773888209445997	0.00851016973557177	0.0172745621000773	0.00511128244091992	0.0160273349089611	0.0170545149147081	10.9954452175257	0.00442810299699942	0.776025640497592	0.1830811800993	0.441946225982465	0.0128195301040055	6.79344728643883	0.00518273912746954	0.0113950948902437	0.00320313805883518	0.0112973780904145	0	0.00651750309202774	13.8237844657509	0.0201801869887794	0.177921688724591	0.627980512934449	0.0218699928489201	0.0290506171010623	8.91059354010739	0.0411482108839798	0	0.0262086517999687	0	0	0
ENSRNOG00000009598	0.170190484497756	1.30092803301029	3.3541722259512	4.59839186610509	4.49348414732157	6.14038090289261	5.53450531521798	3.30616509024695	2.70102462860842	8.580615029494	2.78134269460925	4.80596850311563	6.02588701516183	1.11515644462704	1.39914587737081	2.69590961553683	4.48617500499372	6.24982190269647	4.65092036176624	6.41635286608398	3.61874066559847	2.33381622209469	14.4495800626654	2.1396962233019	4.56692164159587	6.07109864073492	0.628552416841319	1.54391484070286	3.25187438979834	3.03231577230334	5.08059643194406	9.59777609899429	6.19842207553421	3.47704792605684	2.32108394815291	14.9974479597662	2.60619919867875	5.35058755614301	6.45617607910564	2.76598493143201
ENSRNOG00000009599	0.00992141837879296	0.0270345857510701	0.106759424970622	0.103049033212617	0.0771059766268217	0.12023429191403	0.598957756014925	0.198159470578804	0.0159420971145875	0.0996005050533585	0.028606674837728	0.062528021860587	0.496065560962722	0.0187947715386579	0.0301865345711069	0.10466425265635	0.0764661248272732	0.181453791831751	0.152623598555486	0.546966617770902	0.106703360519982	0.00993358332764996	0.0951590380308073	0.00440431483089837	0.031458852836385	0.314373908158185	0.0406515447095968	0.0565773420841799	0.0736902311977363	0.148607943447617	0.0867283357900889	0.022611348538714	0.368537479735569	0.0834555330577204	0	0.0670184211873342	0.0154807580580126	0.0207935703987792	0.513285317587249	0.0263751642790989
ENSRNOG00000009602	0	0.011437709356222	73.6850295459557	0.051600623720941	0.0504340979194305	0.0451268965755255	0.0264839773487322	0.0105217418006444	0	0.0162323607919239	0.0203148850296909	2.959602909374	0	0.00997747131064557	0	0.0256293234068754	0	0	0	0	0	0	0.236298283513475	0	2.93019226501997	0.0514717985649421	0.0123722092594425	0.0268338251027825	8.0297615002127	0	0	0.0161244862530173	0	0	0	0.0475116184786289	0.0109994859885879	5.04305239730392	0.0335390864758959	0
ENSRNOG00000009605	0	0.911451748178936	1.42219289884625	2.80241617500367	2.35650089573544	1.52166646065223	1.45258156251126	1.17945802879169	0.989803019881429	0.329847875121328	0.92964783397776	4.0508617105104	1.87285272070323	0.438080600802299	1.09359106632327	1.17747284238394	3.53026727042262	2.08354519894342	1.81240523284639	2.01515891273798	1.4524854128097	0.929725813477731	1.16329924853208	0.731917046443839	3.02734971659754	1.99037485681511	0.0663901586154012	1.13865942183132	1.12800735529538	1.64666777816742	2.20929910141782	2.30654288987127	1.89572166478095	1.4726789953914	0.83974835632964	0.873557115361132	0.935092105153288	3.17827102507055	2.03293936446	2.78554545996435
ENSRNOG00000009609	0	0.0644670890987057	0.201716982123653	0.183418146264702	0.250230716600251	0.393806343126212	0.223498930796618	0.153734338531638	0.134656548443603	0.439061720061166	0.117605218777326	0.304462057397463	0.203664426526066	0.0486111683623313	0.0919012274720366	0.108958170714046	0.228424283719689	0.216605378410817	0.204023694763222	0.337046812317811	0.183954662253905	0.131152092920132	0.76347135764633	0.0932913959635746	0.325190683187162	0.179755358065259	0.0277270046796434	0.155183566859465	0.148422020433603	0.150137356244676	0.245870621851514	0.588451078773909	0.240005388957032	0.226909690264012	0.149432976368137	0.800165184377884	0.139870007015377	0.297749949239662	0.213591024399126	0.246084068632741
ENSRNOG00000009610	0	0	0.0214332771859698	0	0	0	0	0	0	0.00614623369791294	0	0.0279416773436955	0	0	0	0	0	0	0	0	0	0	0.00639724625417192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00378590874819601
ENSRNOG00000009611	0	0.0528808380625328	0.571780147714321	0.0794558276764932	0.437095515301731	0.170045641421271	0.617367350025629	0.138536267041819	0.144871872808291	0.605798008584035	0.0247371729273107	0.346885701657098	1.03884493952595	0.0931617379354465	0.0482984553137711	0.377193864380769	0.265277384220307	0.236622254101673	0.327793865079396	0.159353881153957	0	0.42440874854945	0.154133651936455	0.196592598361009	0.0926385003413989	0.88016775546051	0.0290525985288694	0.0392808403613021	0.367930376969617	0.109480466056177	0.294707937150787	0.629410980635022	0.461094097011046	0.00606369073841945	0.310506565025821	0.829908230092147	0.0005431844932636	0.120567761135779	1.20152306287332	0.239521826802534
ENSRNOG00000009613	0	0.922443832495305	5.39575970474136	4.11069747553903	4.84312823001301	9.50897100608918	4.23307620879461	1.88558381185716	0.145800538659626	0.336624491762617	0.236177813032257	5.21248583325013	2.34780910885903	0.232382267851431	1.05032370010468	4.52230082439013	2.91642774181982	8.8518530036811	5.45377094425026	6.06630847463294	4.11395369775531	0.21954658803864	0.918204751419114	0.261856536309776	2.83911801702955	3.68043156584938	0.193315769678789	0.829747134051702	5.97541846475496	2.71024692745589	4.4147248985188	2.74357206900478	7.41685900441248	3.9484200955645	0.0630758758945217	1.54045800400628	0.313145860366466	3.85257680800239	3.3084053255872	5.38924110305702
ENSRNOG00000009614	0.497406494490639	0.446961914972363	0.325161806422592	0.348875013476097	0.27027503756823	0.415198678181046	0.47122101160732	0.338449361254063	0.196567605199283	0.982767008722695	0.10281819361966	0.458482034950517	0.111604978451424	0.203029939460811	0.0841868908594204	0.125462918248317	0.206507241571744	0.349562999869597	0.38770808765283	0.655754574625726	0.149191576473639	0.161528702806134	0.627329960799734	0.0780764901841075	0.414526873009825	0.18371472718564	0.23010099899481	0.33946405250508	0.296453456602908	0.671284766842708	0.240313272179528	0.82290481567123	0.377489123377175	0.150156131180334	0.238767907892567	0.696450797698926	0.192015718368683	0.415347200318472	0.170441322500313	0.297951018483026
ENSRNOG00000009615	0.101312945368059	0.79291548757809	0.968024468348611	1.02181412105804	1.22351181779542	1.27495193958189	1.47712768785886	1.43300277912666	1.26437855659287	0.990331604043204	1.26076664031204	1.77565951997558	3.22227613791625	0.313594243635756	1.29131286776402	0.981428646062235	1.36794812695245	1.37937429557482	1.21830841532876	1.95925151756217	2.24431125558242	1.0618856612282	2.73122432264053	1.17848787747978	1.92681128477439	3.58402092776812	0.20767636971207	1.17923345858312	0.918133410612079	0.605265114436305	1.44019558772202	2.11156634345548	1.50590291902948	1.88772266935532	0.822964217679596	2.30914191272556	1.13647775603077	1.71188747224235	2.72019643470292	1.14296585108038
ENSRNOG00000009617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009620	0.0806115243276928	0.173793765542594	0.757083037815807	37.067817967606	1.89968435496522	1.49074907130291	1.79929558304618	0.270350310155448	0.606728356205661	0.511398162813526	0.390819692952149	0.939283336559717	0.312142120117205	0.448638157654261	0.277716118054184	0.986930228573658	63.9449998223827	2.23407861369173	1.78780886778993	2.15225666523915	0.307878625452074	0.317730701509036	0.919404235091771	0.250512089018068	1.52462462475563	0.237364178766791	0.0990881402296421	0.24134277637623	0.929720743786282	50.6493086980873	2.50451225217515	1.63042650077924	2.38333289484354	0.283397756616657	0.173661692645217	0.87336397870065	0.274308169098118	1.41780697660248	0.162988192172336	0.0343255726503105
ENSRNOG00000009624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127944925083438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009625	0	0.22563481184547	0.909286436566807	1.50448544205835	1.5868959592149	2.38844640145065	4.19641850843997	0.985098076085337	1.82653095193444	1.52836344621435	2.43336391566529	2.8829336727602	24.8990511469823	0.583450037456239	0.309747385293525	1.11641869500107	1.69361913842487	3.19082017618398	1.93270668501358	6.21960868879334	1.24487253939979	0.998829001843991	6.91002552423289	1.93122532130604	4.09208415016491	26.1092677905229	0.166803892694269	0.352880965056471	1.10314015713502	0.708882831437088	1.96275486142424	6.36731868071737	3.49620798832552	1.27896003337979	0.80509723137471	6.82448389813964	2.18360166291967	4.07798610056058	28.2420682977993	6.90436178408507
ENSRNOG00000009629	0.118484631023662	1.6448020220967	96.2949665187047	72.6959937548206	14.5720596959708	1.70857613262768	87.0408834579424	40.3327590279259	0.975873032111401	2.25472219271899	1.96100828960078	0.679970940723713	35.4174783192475	0.325427988678614	1.73153316359266	85.1216922811984	54.2001958380255	0.657464860089932	9.24460687407417	54.9411230942124	44.4639179955029	0.626247644569236	2.44314832725735	1.48105095995392	0.846955745147537	36.4814291067268	0.482847559580564	3.37200958821712	119.585444589921	54.5072524786699	10.5635112992328	3.90416440137713	172.045523823576	44.290314149078	1.0444065630947	2.68981427053603	2.02567077150328	0.581695763508706	36.207110998303	0.712255632493943
ENSRNOG00000009630	0.321682911281633	8.10695926668217	5.00087192063783	9.17745252509349	7.02343307852992	8.66779940798415	6.29139800932474	6.27125038378967	1.55520574570267	7.30282880327148	1.23215996547431	7.42141172813436	12.7315675768281	1.62725596050134	9.88843791361527	2.54106019558115	8.46614751060009	9.11256060414251	7.28478111989577	6.16904276449421	6.18010413871387	1.22542987369502	5.93404564258079	1.18222487188175	5.05896590888762	11.6769714098252	0.616622072198286	9.81471400566591	3.80845696642435	7.49463250985734	7.79881403968741	8.02276593602715	7.56954364312969	6.27081364837915	1.32215698656156	6.40885380478188	1.5236325036044	6.68032764635066	12.3465026583109	3.96233209586195
ENSRNOG00000009635	0	0	0	0	0	0	0	0.0321497666130803	0.0343606364994022	0	0.330151430856677	0.0149930951600318	0.553724875574229	0.0204190110543444	0	0	0.0137996191301873	0	0	0.019051246126786	0	0.0863789854578257	0	0.187783968699213	0.0135568537084974	0.663194327663677	0	0	0.00937402234317494	0.0494510137715912	0	0.0326196503509316	0	0.0149996560371429	0.0985391365905832	0.0482841651205578	0.402635505631644	0.0150272861705463	0.974202587870028	0.0369757087740477
ENSRNOG00000009636	0.0594331120191155	0.00653583391784113	0.15925738871094	0.127707738353597	0.162455988490473	0.351021673016544	1.23554213838506	0.192314058467335	0.276897201339778	0.359791064931673	0.183663144248022	0.502268687861064	18.5973766982041	0.174141679503244	0.00905596037133207	0.187724730084915	0.174686943342136	0.436791011010242	0.260784537201212	1.24776759678987	0.194415776030374	0.117187490271117	0.754075402210515	0.141071538674533	1.03136371674646	18.7198972011574	0.0314828539191171	0.0151950575883226	0.188001225882564	0.05327454576424	0.239808058572984	1.3305481242576	0.619183501700548	0.190527545833496	0.073633640529227	0.78336229491593	0.153992803840231	1.04072693525318	16.5131947816673	1.40343637295626
ENSRNOG00000009639	0.0518012517277363	0.392001493390517	0.338184557117865	0.222537203185887	0.331862830219842	0.420195427974875	0.916119533532669	0.567151110115293	0.480739355707853	0.65622864405409	1.11220540625138	0.656459041495481	4.07837036841929	0.279601230914603	0.530779899541963	0.228651136572334	0.574226504276147	0.572026976043592	0.367999461806306	1.36474580898892	0.605939897975461	0.440676790810674	2.06511105642487	1.03915137192045	0.824360988966708	4.49566566773566	0.142280406483589	0.445344506976902	0.261561262325534	0.264715864957719	0.492583266380602	2.30765492340597	0.761396406346446	0.674824950862523	0.318221854566567	1.630459687791	1.25081809186276	0.732842304642689	4.79707004109627	0.988374577195705
ENSRNOG00000009640	0.259197055145966	4.27621788242751	1.90077898689752	3.59956209366611	5.58509140132771	4.39713981857023	4.01022322866504	3.16777495850791	2.0119545669177	10.7124125482547	2.14660618480401	3.02570882894323	5.13480628528435	0.776386488498142	5.80470289505402	1.84343269614479	3.97396561257324	3.40693733811453	3.52248328029763	4.14676189058734	3.68569179376787	1.89342736123554	8.91896076198832	1.77867587125402	3.07931765581344	4.5388227911478	0.546696996651615	5.21287465008753	1.86816453614191	2.94832551953149	6.78889204020554	5.70658542218855	3.2156668545763	3.68736225219465	1.7165842448376	9.17090118633827	1.77906501156161	3.35597742083154	5.41273783318888	5.71243151319469
ENSRNOG00000009642	2.67735198846947	10.2859171698824	9.67726030311844	14.7659979525694	14.2620193119661	18.2882603938482	16.7890652747618	13.9126653665077	10.318870607111	50.4434007246583	9.65095235407119	16.7542727130914	15.5564830821844	3.85490045626535	7.38815433627842	7.84659851068297	14.286339814332	17.1246812617682	17.5258561167702	20.5133847547595	11.8711109733248	9.43805588107356	36.5110835120136	8.62711850512942	17.5290118450871	14.5447424637165	2.7144848047525	10.4202532155154	10.5308027392737	15.5491575545049	15.0105698685704	33.104126294212	17.4599275745483	12.1680720331099	8.08142740403952	39.7131464016773	9.63921622133254	16.7054496168478	15.7582711334467	13.0819552854748
ENSRNOG00000009643	0.0758416116455808	1.76051599077848	2.83217696891568	4.90327696732352	4.90875721640816	5.04125209668111	4.52439995963067	2.57870355297461	3.11025671376346	8.60772149605916	3.52179952446696	6.36320588678257	8.97608937023328	1.00366400358599	1.8281300742202	2.82606900666075	4.95049160160943	5.09681731513777	4.12793226630286	6.78455825851569	3.2960555406474	2.45345111695378	16.1890313019638	2.86800973942955	6.06721345200292	9.25660906653678	0.596517232151692	1.84280485645615	2.62680937216525	2.69890378254437	5.27375643417946	12.170651020424	4.28226363942054	2.96067678843775	2.4718704840896	13.6713716488952	3.34710284749031	6.36737567505474	10.0630988878292	2.38512251136349
ENSRNOG00000009646	0	0	0.00339134132689396	0	0	0.0109303901740027	0.02874480468338	0	0.00804843737823836	0.0058310422262251	0	0.0212970101704997	0.434301684972092	0.00719306071232588	0	0.00617250720793858	0.00487045381065434	0.0149719720614539	0	0.0202975893313421	0.0091735920809034	0.00388705434560216	0.00599741836328618	0.00667320428923996	0.0434514541939019	0.253795560616368	0	0	0	0	0.00421011338786839	0.0289128719019621	0.0103028351346791	0	0	0	0.0039380875761611	0.0265598546270121	0.0423651618642895	0.0011357726244588
ENSRNOG00000009648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009649	0.0062008864867456	0	0.0111235995522122	0.017047993677715	0.0242471624612647	0.042160076385439	0.111587977731548	0.00160748833065401	0.0182637617429255	0.00488546781116157	0.023907993946507	0.0109040692072958	2.49283694425475	0.00290042770658302	0.00150932672855535	0.0265686179819965	0.0079550745574021	0.0610270600331001	0.045881680970709	0.179829519514522	0	0.00935772342459779	0.0123946646174581	0.00133464085784799	0.179541408729203	2.69910192936316	0	0	0.0217425240459752	0.0107058895794166	0.0476584835506702	0.0189045700897445	0.0336108883901825	0.00223399132468085	0.0213862411831211	0.00347645988868016	0.00814776739895401	0.16530014787601	3.07990804053212	0.0165318015337892
