id	filename	md5	size	state
80472422-c0f4-4814-be44-fb1c9e821409	a734dc4a-3abe-4f5b-9ba9-790562d08a9b.rna_seq.augmented_star_gene_counts.tsv	fc9e95800bc1646b3df35a709de27488	4252321	released
726754a2-6158-4eae-a2ce-5f880d33823e	e941ade9-6e68-481f-ab7d-1d520dc8830d.rna_seq.augmented_star_gene_counts.tsv	8ad6443a4fbf0a8a62e5fb5f1caea429	4246434	released
8e4480b4-e56b-4937-94c7-617b4125615c	38b4f727-90e3-405a-9d58-7399267a5845.rna_seq.augmented_star_gene_counts.tsv	a029ddf2ba8c5e671d0318ed799388ac	4237872	released
6b9f9688-4bd2-4e54-9744-ac31665650b2	c2f8f5ae-8aa2-4101-9da6-6ab3d605f892.rna_seq.augmented_star_gene_counts.tsv	bef36bf4555ef70e768a8706924f25f6	4235801	released
f41b182b-f528-49bf-9d7e-912614796b77	b1f681a4-fef8-4359-afbd-ccf43e262bb1.rna_seq.augmented_star_gene_counts.tsv	43709f3a70677f4fb62d717b243eba16	4244349	released
8225b9d3-d25a-4f08-b369-d0ac81a8748c	7d4e2838-abcf-4a45-8996-4cba6f88fdd6.rna_seq.augmented_star_gene_counts.tsv	1459516a7cfb753338b259d2ffef96b2	4234983	released
cac6d56b-22df-46a8-b98f-f59fa9257f5e	b72fae78-e0cd-47d7-a5cb-e179e1bc90b6.rna_seq.augmented_star_gene_counts.tsv	870f0c4b74cd6a87bf7640c25a6f1c10	4248639	released
4fc55db0-591e-4931-91c3-75d515504117	370d3ba9-88b4-463a-9f0d-6f0a53007261.rna_seq.augmented_star_gene_counts.tsv	6a3c44c96f73f1b42cc9469b8ba509d7	4238543	released
0c1c9170-9092-449e-afc2-0ef1d28ae07e	c0ef5bce-a76c-4fe7-99a6-9e3045eedea6.rna_seq.augmented_star_gene_counts.tsv	cee6b18ce39fe57451932efe07956f74	4245483	released
7ef1199e-aedb-4470-81a1-70d93655154b	f98c5dd2-eec7-477a-9de4-a268b6701f04.rna_seq.augmented_star_gene_counts.tsv	f09814a1164d976adf614fddfe556828	4238647	released
12eadc69-863d-46fe-bb19-f8b38b05471b	ec23954c-4aca-41e5-b1ee-0c1bde8d63ed.rna_seq.augmented_star_gene_counts.tsv	84d476af1deb7abc2aee8a9bf2ae027f	4248726	released
90dddb30-1084-4127-b1fe-42ccbece28d5	05df1e60-428c-4bd7-97a6-081ddeb42b64.rna_seq.augmented_star_gene_counts.tsv	245861fb0da338a98a5e1ac61b116009	4230778	released
4134fa64-6365-4a43-b990-48342be44405	2a0d7ffd-21a2-4c9f-b420-9f78e9b8689b.rna_seq.augmented_star_gene_counts.tsv	46a1b09a77703f30d0990dfacc1923ad	4214996	released
d2e585d1-2b92-44f3-b2f4-1351e7c529ac	bd74a2f2-2986-4c15-a327-048ddbf7860f.rna_seq.augmented_star_gene_counts.tsv	11c3ace82c234c609c76346176baf9ee	4247589	released
